10,0.05,0.01,38,1.0517,2.165,0
10,0.05,0.1,38,1.0517,2.165,0
10,0.05,1,38,1.0517,2.165,0
10,0.05,10,38,1.0516,2.1649,0
10,0.05,100,38,1.0512,2.1641,0
10,0.05,1000,38,1.0416,2.1511,0
10,0.05,4000,39,0.97581,2.0951,0
10,0.05,6000,41,0.89358,1.9902,0
10,0.05,8000,44,0.82059,1.9124,0
10,0.05,10000,47,0.74768,1.8045,0
10,0.05,1e+05,87,0.26175,0.75661,8
9,0.05,0.01,36,0.99676,2.0311,0
9,0.05,0.1,36,0.99676,2.0311,0
9,0.05,1,36,0.99676,2.0311,0
9,0.05,10,36,0.99672,2.031,0
9,0.05,100,36,0.99627,2.0302,0
9,0.05,1000,36,0.98959,2.0204,0
9,0.05,4000,37,0.93299,1.9762,0
9,0.05,6000,39,0.85038,1.8711,0
9,0.05,8000,41,0.78714,1.804,0
9,0.05,10000,44,0.71383,1.6965,0
9,0.05,1e+05,85,0.24137,0.69127,8
8,0.05,0.01,34,0.94324,1.8959,0
8,0.05,0.1,34,0.94324,1.8959,0
8,0.05,1,34,0.94324,1.8959,0
8,0.05,10,34,0.9432,1.8958,0
8,0.05,100,34,0.94275,1.895,0
8,0.05,1000,34,0.93623,1.8853,0
8,0.05,4000,35,0.87671,1.8351,0
8,0.05,6000,37,0.80252,1.74,0
8,0.05,8000,39,0.7356,1.6487,0
8,0.05,10000,41,0.68237,1.5881,0
8,0.05,1e+05,79,0.22906,0.62772,0
7,0.05,0.01,32,0.88386,1.7472,0
7,0.05,0.1,32,0.88386,1.7472,0
7,0.05,1,32,0.88385,1.7472,0
7,0.05,10,32,0.88381,1.7471,0
7,0.05,100,32,0.88337,1.7463,0
7,0.05,1000,32,0.87379,1.7332,0
7,0.05,4000,32,0.8324,1.7034,0
7,0.05,6000,34,0.75891,1.6105,0
7,0.05,8000,36,0.69294,1.5216,0
7,0.05,10000,38,0.64338,1.4634,0
7,0.05,1e+05,72,0.21435,0.56677,0
6,0.05,0.01,28,0.86227,1.6567,0
6,0.05,0.1,28,0.86227,1.6567,0
6,0.05,1,28,0.86227,1.6567,0
6,0.05,10,28,0.86222,1.6566,0
6,0.05,100,28,0.86174,1.6557,0
6,0.05,1000,28,0.84455,1.6342,0
6,0.05,4000,30,0.76684,1.539,0
6,0.05,6000,31,0.71337,1.4703,0
6,0.05,8000,33,0.65837,1.4141,0
6,0.05,10000,35,0.60102,1.3314,0
6,0.05,1e+05,61,0.1998,0.48859,0
5,0.05,0.01,26,0.77445,1.4635,0
5,0.05,0.1,26,0.77445,1.4635,0
5,0.05,1,26,0.77444,1.4635,0
5,0.05,10,26,0.7744,1.4634,0
5,0.05,100,26,0.77394,1.4625,0
5,0.05,1000,26,0.76332,1.4479,0
5,0.05,4000,26,0.73644,1.4326,0
5,0.05,6000,28,0.66172,1.3396,0
5,0.05,8000,29,0.6148,1.2736,0
5,0.05,10000,32,0.55458,1.1898,0
5,0.05,1e+05,56,0.17806,0.37296,0
4,0.05,0.01,22,0.72984,1.328,0
4,0.05,0.1,22,0.72984,1.328,0
4,0.05,1,22,0.72983,1.328,0
4,0.05,10,22,0.72978,1.3279,0
4,0.05,100,22,0.72929,1.327,0
4,0.05,1000,22,0.71985,1.3131,0
4,0.05,4000,23,0.66059,1.2373,0
4,0.05,6000,25,0.59861,1.1604,0
4,0.05,8000,26,0.55335,1.0986,0
4,0.05,10000,28,0.50838,1.0355,0
4,0.05,1e+05,45,0.16475,0.31917,0
3,0.05,0.01,19,0.63401,1.1005,0
3,0.05,0.1,19,0.63401,1.1005,0
3,0.05,1,19,0.63401,1.1005,0
3,0.05,10,19,0.63396,1.1004,0
3,0.05,100,19,0.63349,1.0996,0
3,0.05,1000,18,0.65742,1.1399,0
3,0.05,4000,19,0.5898,1.053,0
3,0.05,6000,20,0.54441,0.9918,0
3,0.05,8000,22,0.49293,0.92358,0
3,0.05,10000,22,0.47171,0.88546,0
3,0.05,1e+05,36,0.16314,0.28393,0
2,0.05,0.01,14,0.57915,0.93561,0
2,0.05,0.1,14,0.57915,0.93561,0
2,0.05,1,14,0.57914,0.9356,0
2,0.05,10,14,0.57909,0.93546,0
2,0.05,100,14,0.57853,0.93405,0
2,0.05,1000,14,0.5722,0.91872,0
2,0.05,4000,15,0.50699,0.83024,0
2,0.05,6000,15,0.47256,0.77916,0
2,0.05,8000,16,0.44255,0.73158,0
2,0.05,10000,18,0.38935,0.66518,0
2,0.05,1e+05,24,0.15361,0.21117,0
1,0.05,0.01,9,0.44007,0.61832,0
1,0.05,0.1,9,0.44006,0.61832,0
1,0.05,1,9,0.44006,0.61831,0
1,0.05,10,9,0.44002,0.6182,0
1,0.05,100,9,0.43957,0.61708,0
1,0.05,1000,9,0.4349,0.60561,0
1,0.05,4000,9,0.39127,0.54988,0
1,0.05,6000,10,0.35853,0.51009,0
1,0.05,8000,10,0.34809,0.48749,0
1,0.05,10000,11,0.30372,0.42376,0
1,0.05,1e+05,11,0.15824,0.14027,0
0.9,0.05,0.01,9,0.39606,0.55649,0
0.9,0.05,0.1,9,0.39606,0.55649,0
0.9,0.05,1,9,0.39605,0.55648,0
0.9,0.05,10,9,0.39601,0.55638,0
0.9,0.05,100,9,0.39561,0.55537,0
0.9,0.05,1000,9,0.39141,0.54505,0
0.9,0.05,4000,9,0.37595,0.50943,0
0.9,0.05,6000,9,0.36524,0.48685,0
0.9,0.05,8000,10,0.31328,0.43874,0
0.9,0.05,10000,10,0.30441,0.42056,0
0.9,0.05,1e+05,11,0.15681,0.17331,0
0.7,0.05,0.01,8,0.33995,0.45173,0
0.7,0.05,0.1,8,0.33995,0.45173,0
0.7,0.05,1,8,0.33995,0.45172,0
0.7,0.05,10,8,0.33991,0.45165,0
0.7,0.05,100,8,0.33959,0.4509,0
0.7,0.05,1000,8,0.32477,0.43663,0
0.7,0.05,4000,8,0.31203,0.40991,0
0.7,0.05,6000,9,0.29273,0.38475,0
0.7,0.05,8000,9,0.27595,0.3625,0
0.7,0.05,10000,9,0.26823,0.34786,0
0.7,0.05,1e+05,9,0.14775,0.14909,0
0.5,0.05,0.01,6,0.30448,0.37473,0
0.5,0.05,0.1,6,0.30448,0.37473,0
0.5,0.05,1,6,0.30448,0.37472,0
0.5,0.05,10,6,0.30446,0.37467,0
0.5,0.05,100,6,0.30425,0.37413,0
0.5,0.05,1000,6,0.30213,0.36877,0
0.5,0.05,4000,7,0.27649,0.34104,0
0.5,0.05,6000,7,0.27195,0.32912,0
0.5,0.05,8000,7,0.23651,0.29841,0
0.5,0.05,10000,7,0.23221,0.28717,0
0.5,0.05,1e+05,8,0.13061,0.1206,0
0.3,0.05,0.01,4,0.30486,0.30577,0
0.3,0.05,0.1,4,0.30486,0.30577,0
0.3,0.05,1,4,0.30486,0.30577,0
0.3,0.05,10,4,0.30486,0.30577,0
0.3,0.05,100,4,0.30486,0.30577,0
0.3,0.05,1000,4,0.30486,0.30577,0
0.3,0.05,4000,4,0.30486,0.30577,0
0.3,0.05,6000,4,0.30486,0.30577,0
0.3,0.05,8000,4,0.30486,0.30577,0
0.3,0.05,10000,4,0.30486,0.30577,0
0.3,0.05,1e+05,7,0.10189,0.066681,0
0.1,0.05,0.01,3,0.14073,0.10686,0
0.1,0.05,0.1,3,0.14073,0.10686,0
0.1,0.05,1,3,0.14073,0.10686,0
0.1,0.05,10,3,0.14073,0.10686,0
0.1,0.05,100,3,0.14073,0.10686,0
0.1,0.05,1000,3,0.14073,0.10686,0
0.1,0.05,4000,3,0.14073,0.10686,0
0.1,0.05,6000,3,0.14073,0.10686,0
0.1,0.05,8000,3,0.14073,0.10686,0
0.1,0.05,10000,3,0.14073,0.10686,0
0.1,0.05,1e+05,3,0.14073,0.10686,0
